"GeneID","BaseMean","log2_FC","StdErr","WaldStats","p_value","adj_pval","chrom","start","end","strand","flag","gene_name"
"ENSG00000064787.13",671.465963627557,5.65433027133835,0.266074989101343,21.2508897977807,3.23477172007195e-100,3.83384293007212e-98,"chr20",53936776,54070594,"-",NA,"BCAS1"
"ENSG00000135842.17",4734.51139815017,3.1657740000994,0.149318056974334,21.2015483207337,9.24058974273612e-100,1.08803414519864e-97,"chr1",184790723,184974508,"-",NA,"NIBAN1"
"ENSG00000090339.9",9843.15378497784,3.6614237476356,0.172737931524506,21.1964084281984,1.03068381344709e-99,1.20569927917203e-97,"chr19",10271092,10286615,"+",NA,"ICAM1"
"ENSG00000184602.6",1841.02030812537,4.24427062221677,0.200666494383321,21.1508684360091,2.7090854507333e-99,3.14865641257809e-97,"chr16",11668454,11679152,"+",NA,"SNN"
"ENSG00000255443.1",3413.74874007753,2.67691638038677,0.126650571159674,21.1362361486066,3.69388453064315e-99,4.2657262704831e-97,"chr11",35210342,35214985,"-",NA,"CD44-AS1"
"ENSG00000090104.12",382.179237852439,7.28895345963071,0.344936344627575,21.1313002330924,4.10097864238826e-99,4.70567708551749e-97,"chr1",192575762,192580024,"+",NA,"RGS1"
"ENSG00000253320.7",909.335286405552,6.16181138683395,0.291745218150955,21.1205223032849,5.15221717835539e-99,5.87450585240965e-97,"chr8",102864270,103002424,"+",NA,"AZIN1-AS1"
"ENSG00000184588.18",2088.8971577422,6.9855391530333,0.330975123319262,21.1059341347989,7.01547452816452e-99,7.94866500785433e-97,"chr1",65792513,66374579,"+",NA,"PDE4B"
"ENSG00000259342.1",2612.9685492033,4.46848967997826,0.211888899750315,21.0888332765134,1.00714903101081e-98,1.13398686210373e-96,"chr15",45430651,45441808,"-",NA,"AC025580.1"
"ENSG00000215861.6",960.710680014702,4.74664502637394,0.225410051833274,21.0578232326783,1.93880810927181e-98,2.16941789369762e-96,"chr1",149197991,149321732,"-",NA,"AC245297.1"
"ENSG00000100664.11",4795.71527479744,2.26446114378226,0.107587858609657,21.0475528841783,2.40795421639728e-98,2.67773427212327e-96,"chr14",103333543,103345025,"+",NA,"EIF5"
"ENSG00000182054.10",533.552147028458,-4.15432336888566,0.198589176700845,-20.9191831997155,3.58196303275772e-97,3.95883828436383e-95,"chr15",90083044,90102477,"-",NA,"IDH2"
"ENSG00000135604.10",1703.62508054296,3.44669531931694,0.164993855246783,20.889840498373,6.62402461844642e-97,7.23786077564272e-95,"chr6",144150516,144191939,"+",NA,"STX11"
"ENSG00000173846.13",1879.78223555199,4.42948044548159,0.21204031341585,20.8898033309099,6.62918139317818e-97,7.23786077564272e-95,"chr1",44800376,44805990,"+",NA,"PLK3"
"ENSG00000100219.16",5339.03636596452,3.57450196246198,0.171150960219264,20.8850827239452,7.3177851956566e-97,7.94156025902131e-95,"chr22",28794554,28800597,"-",NA,"XBP1"
"ENSG00000197063.11",1370.27034756597,2.85759668505714,0.13686938273824,20.878275534582,8.43827385043995e-97,9.10272475542968e-95,"chr17",81918269,81927735,"-",NA,"MAFG"
"ENSG00000151929.10",607.640305648539,3.73370870158129,0.178926676838229,20.8672556130745,1.06261672386872e-96,1.1394666833628e-94,"chr10",119651379,119677819,"+",NA,"BAG3"
"ENSG00000010818.10",1746.14994247207,5.02228144664524,0.240760714491855,20.8600537560506,1.23532630559307e-96,1.31682860326978e-94,"chr6",142751468,142956698,"-",NA,"HIVEP2"
"ENSG00000164823.11",1006.07173839563,2.63183603178898,0.126585979696592,20.7908967335648,5.23239266757979e-96,5.5447972886147e-94,"chr8",89901848,89927888,"+",NA,"OSGIN2"
"ENSG00000162892.16",684.646641498748,9.25638251812568,0.448677558303357,20.6303666114437,1.46534999128896e-94,1.54375906977022e-92,"chr1",206897442,206904139,"+",NA,"IL24"
"ENSG00000132003.9",616.722685436025,3.037051036897,0.147494801368292,20.5909022468767,3.31144799437101e-94,3.46835672201126e-92,"chr19",13795459,13832230,"+",NA,"ZSWIM4"
"ENSG00000166016.6",527.224626377835,7.4510358259017,0.362716426254985,20.5423170459441,9.01571991978116e-94,9.38833493380679e-92,"chr11",34150986,34358010,"-",NA,"ABTB2"
"ENSG00000120594.17",1683.52252955576,-2.67793393765317,0.130402584951892,-20.5358961146445,1.0289881756862e-93,1.06535758534407e-91,"chr10",19816238,20289856,"+",NA,"PLXDC2"
"ENSG00000267607.1",2746.27544900051,3.78638093151606,0.18479414617789,20.4897233480066,2.65899835344368e-93,2.73724887641645e-91,"chr19",10285800,10289019,"-",NA,"AC011511.5"
"ENSG00000188786.10",3133.05636783928,3.29757387691874,0.161073003748034,20.4725422646065,3.78358686149609e-93,3.87280211987796e-91,"chr1",37809573,37859592,"-",NA,"MTF1"
"ENSG00000172115.9",1290.2846804986,2.95976320180635,0.144592170619634,20.4697335209964,4.00805946613615e-93,4.07938933799112e-91,"chr7",25118655,25125260,"-",NA,"CYCS"
"ENSG00000165029.16",775.71040644435,3.54066482559567,0.173461620959019,20.4118052513308,1.31342872098402e-92,1.32929316901838e-90,"chr9",104781005,104928155,"-",NA,"ABCA1"
"ENSG00000248323.7",9138.67545225633,4.17671861020066,0.204968567299733,20.3773615887791,2.6559065599153e-92,2.67296964675274e-90,"chr5",91054833,91314547,"-",NA,"LUCAT1"
"ENSG00000136048.14",4324.11174402534,5.42953797156232,0.266662332796916,20.3610983021638,3.70191886029824e-92,3.70500379268182e-90,"chr12",101877579,102012130,"+",NA,"DRAM1"
"ENSG00000157557.13",4521.95150465519,4.65506070341425,0.229045495376323,20.3237382851208,7.93015179394309e-92,7.89291074960689e-90,"chr21",38805182,38824955,"+",NA,"ETS2"
"ENSG00000181026.15",696.095313558462,4.99295237244438,0.245886406554026,20.3059308662813,1.13964205571195e-91,1.12805778206872e-89,"chr15",88621336,88632281,"+",NA,"AEN"
"ENSG00000089351.14",1513.9264140248,4.75356720485158,0.234705783666546,20.25330237113,3.32205180660191e-91,3.27031493420402e-89,"chr19",34994783,35026471,"+",NA,"GRAMD1A"
"ENSG00000066697.14",518.645517854861,5.61091034791138,0.277328308617391,20.2320144520563,5.11692281386646e-91,5.00985676585893e-89,"chr9",100427155,100451711,"+",NA,"MSANTD3"
"ENSG00000166523.8",1055.03079557319,3.6551589653991,0.181029716334591,20.1909335075319,1.17620989827207e-90,1.14537412526332e-88,"chr12",8533304,8540905,"-",NA,"CLEC4E"
"ENSG00000104081.14",566.716512590357,-3.18541320936807,0.158280426062633,-20.1251240510786,4.4465790216391e-90,4.3067269395069e-88,"chr15",40087889,40108892,"-",NA,"BMF"
"ENSG00000225032.5",791.561190468366,-2.76821410906511,0.137784921094718,-20.0908349554603,8.87569275612526e-90,8.55056711238485e-88,"chr9",127816065,127822520,"+",NA,"AL162586.1"
"ENSG00000093134.15",449.923553111955,7.87913313781772,0.392715143567237,20.0632271682916,1.54709975211524e-89,1.48250010821043e-87,"chr6",132722786,132736935,"-",NA,"VNN3"
"ENSG00000138756.17",526.655405841747,-3.19600973018484,0.159440878804334,-20.0451085954373,2.22695235958617e-89,2.12267443163729e-87,"chr4",78776341,78916372,"+",NA,"BMP2K"
"ENSG00000226380.9",814.279811879993,7.47928446624609,0.373237399251017,20.0389470113524,2.52043260779812e-89,2.38976807523595e-87,"chr7",130876808,130913310,"-",NA,"AC016831.1"
"ENSG00000184014.8",8523.25867737851,3.73576303356856,0.186739061014005,20.0052576749777,4.95618461253078e-89,4.67464218820638e-87,"chr11",9138824,9265350,"-",NA,"DENND5A"
"ENSG00000266978.1",671.661669747804,3.43775183977459,0.172228735098492,19.9603848789149,1.21770829429738e-88,1.14255286050871e-86,"chr19",10252267,10285108,"-",NA,"AC011511.2"
"ENSG00000115009.13",12140.1225496262,12.9376032202885,0.649921696962245,19.9064030032529,3.58123348386151e-88,3.34279384516918e-86,"chr2",227805738,227817564,"+",NA,"CCL20"
"ENSG00000160991.16",811.057313707577,-2.57182760359551,0.129439917448246,-19.8688909441233,7.56559245078444e-88,7.0254715464372e-86,"chr7",102433105,102456825,"+",NA,"ORAI2"
"ENSG00000127951.7",491.733717442408,-4.54567843230386,0.229029890859118,-19.8475335042622,1.15744645793982e-87,1.06930245845056e-85,"chr7",77193368,77199848,"-",NA,"FGL2"
"ENSG00000121807.5",2008.42809963364,-7.16162873663638,0.361359765654624,-19.818555958112,2.05933467295682e-87,1.89280174149577e-85,"chr3",46353733,46360928,"+",NA,"CCR2"
"ENSG00000113811.11",665.19892128869,3.19704575996851,0.161890062792382,19.7482520225384,8.30427024692819e-87,7.59398114205133e-85,"chr3",53884416,53891962,"-",NA,"SELENOK"
"ENSG00000112137.17",542.679110813743,4.93131697153721,0.249815527019808,19.7398337499902,9.81002492758224e-87,8.92563631668657e-85,"chr6",12716804,13290484,"+",NA,"PHACTR1"
"ENSG00000136810.13",2074.02201749187,3.21591787646537,0.163070060485945,19.7210810303375,1.42157453047279e-86,1.28691784756117e-84,"chr9",110243809,110256507,"-",NA,"TXN"
"ENSG00000116044.16",6915.76036970278,2.30244918426948,0.116764523436155,19.7187391898911,1.48893949283229e-86,1.34116224816868e-84,"chr2",177227594,177392697,"-",NA,"NFE2L2"
"ENSG00000121281.13",834.72946224759,-3.50202699705631,0.17767921300798,-19.7098295167427,1.77564118800881e-86,1.591451542387e-84,"chr16",50246136,50318135,"+",NA,"ADCY7"
"ENSG00000133657.15",17851.7257785741,3.61742988330102,0.183552428755522,19.7078835067836,1.84524757838444e-86,1.64565025369285e-84,"chr3",194402671,194498364,"-",NA,"ATP13A3"
"ENSG00000138639.18",661.477346247282,4.1595962686312,0.211477232763139,19.6692391624496,3.95672943769132e-86,3.51135373497582e-84,"chr4",85475149,86002668,"+",NA,"ARHGAP24"
"ENSG00000150667.8",2794.95120391642,2.4493138844981,0.124612639618105,19.6554209268371,5.19561853699656e-86,4.5881896050977e-84,"chr15",39588356,39782841,"-",NA,"FSIP1"
"ENSG00000229502.5",262.536226136308,4.67311223441981,0.237847441844882,19.6475194274635,6.07080846582743e-86,5.33490802496981e-84,"chr6",157872570,157875210,"-",NA,"AL391863.1"
"ENSG00000234883.6",1879.40072054897,11.3446310136109,0.577529357761024,19.6433841174619,6.58596743879268e-86,5.75952443737136e-84,"chr21",25561908,25575168,"+",NA,"MIR155HG"
"ENSG00000145569.6",468.84891267463,-5.55027158523013,0.283391421301891,-19.5851785482156,2.06880022733845e-85,1.80045585002426e-83,"chr5",14581791,14616180,"+",NA,"OTULINL"
"ENSG00000175040.6",626.993830941937,3.29020463817796,0.168484307381044,19.5282557130786,6.31601363127857e-85,5.47033584459055e-83,"chr3",143119770,143124014,"+",NA,"CHST2"
"ENSG00000085511.20",797.479087581921,4.38662020567542,0.224940797631509,19.5012209962083,1.07192570468151e-84,9.23958926786481e-83,"chr6",160991726,161117385,"+",NA,"MAP3K4"
"ENSG00000103257.9",2175.72671667399,5.29235635267811,0.271654108462178,19.4819669124016,1.561633236858e-84,1.33965822676175e-82,"chr16",87830022,87869507,"-",NA,"SLC7A5"
"ENSG00000082074.18",643.706631839933,-3.15086644799416,0.161988796183086,-19.4511381171876,2.85033921997626e-84,2.4335953103257e-82,"chr5",39105251,39274528,"-",NA,"FYB1"
"ENSG00000235531.11",956.688156388342,3.01578757215253,0.15525489267694,19.42475061593,4.76695256804882e-84,4.05078540157545e-82,"chr8",71828166,72118393,"+",NA,"MSC-AS1"
"ENSG00000043462.12",2421.64260689696,5.33841529697848,0.274968091865762,19.4146719379522,5.8005255069813e-84,4.90593741822855e-82,"chr5",170246232,170297818,"-",NA,"LCP2"
"ENSG00000186517.14",1091.84141367013,-4.18178448801393,0.216701929591196,-19.2974031006682,5.64770943726223e-83,4.7543684818822e-81,"chr1",161046945,161069970,"-",NA,"ARHGAP30"
"ENSG00000117676.14",1066.36223261622,-2.73590298419543,0.141912777438324,-19.2787642774766,8.09882061163837e-83,6.75464135734561e-81,"chr1",26529760,26575030,"+",NA,"RPS6KA1"
"ENSG00000198951.12",932.300497282681,-2.80676720644758,0.145587256101063,-19.2789347200774,8.07218108369411e-83,6.75464135734561e-81,"chr22",42058333,42070842,"-",NA,"NAGA"
"ENSG00000172183.15",1186.396591624,6.51400485064284,0.337930327782219,19.2761771143572,8.51411949658567e-83,7.06828860511479e-81,"chr15",88636152,88656483,"+",NA,"ISG20"
"ENSG00000149177.13",2072.15443563474,2.15466107675045,0.112134522770376,19.2149663058064,2.77414165286362e-82,2.29248448974028e-80,"chr11",47980557,48170841,"+",NA,"PTPRJ"
"ENSG00000106608.16",550.704016931937,2.59271431116153,0.13575524969894,19.0984460410282,2.60114194654109e-81,2.139706491641e-79,"chr7",43875893,43926411,"-",NA,"URGCP"
"ENSG00000286256.2",1479.67146326691,10.5829467314842,0.554613980335135,19.0816443629663,3.58791306690839e-81,2.93801154092521e-79,"chr4",184826606,184850920,"+",NA,"AC084871.4"
"ENSG00000155304.6",1146.73769699535,3.1017858931634,0.162728497752573,19.0611105983393,5.31348925965443e-81,4.33133524944229e-79,"chr21",14371114,14383484,"-",NA,"HSPA13"
"ENSG00000148180.19",2805.62234555581,-1.84189144078762,0.0967351672012144,-19.0405567497122,7.8686751936566e-81,6.38532358620376e-79,"chr9",121207793,121332843,"+",NA,"GSN"
"ENSG00000121060.18",1427.48722573429,3.43470176237466,0.180394181350984,19.0399808721764,7.9556681998417e-81,6.4226491924412e-79,"chr17",56836386,56914080,"-",NA,"TRIM25"
"ENSG00000245848.3",548.166360040324,-4.90761689980536,0.257755943424145,-19.0397817199106,7.98597512687665e-81,6.4226491924412e-79,"chr19",33299933,33302534,"-",NA,"CEBPA"
"ENSG00000162645.13",2546.10722682015,4.73377361099869,0.249220548027255,18.9943150694019,1.90050775288547e-80,1.52167320747697e-78,"chr1",89106131,89150456,"-",NA,"GBP2"
"ENSG00000183255.12",1581.98913346298,-2.10210707968681,0.110672466043945,-18.9939481320686,1.913836675044e-80,1.52556494251848e-78,"chr21",44849584,44873903,"-",NA,"PTTG1IP"
"ENSG00000175471.19",1361.81185461913,2.84184776368253,0.149690655254916,18.9848040870888,2.27784214511748e-80,1.80772362309654e-78,"chr5",94703740,95284575,"-",NA,"MCTP1"
"ENSG00000049249.9",804.550831786909,5.08683390131668,0.268890681919685,18.9178511691085,8.13022613484205e-80,6.42394841312191e-78,"chr1",7915870,7943165,"-",NA,"TNFRSF9"
"ENSG00000162772.17",496.796763902333,4.84337587030418,0.256213325682556,18.9036844879218,1.06359158097573e-79,8.36707525383309e-78,"chr1",212565333,212620777,"+",NA,"ATF3"
"ENSG00000147443.13",643.836131302302,-4.67285236813765,0.247215182020099,-18.9019635847354,1.09885851983223e-79,8.60692879772943e-78,"chr8",21908872,21913690,"-",NA,"DOK2"
"ENSG00000099860.9",1256.35981197089,5.77639292845549,0.306054424278924,18.8737442435766,1.87528474435397e-79,1.4624785571228e-77,"chr19",2476121,2478259,"+",NA,"GADD45B"
"ENSG00000125430.9",1965.51773245933,5.95208652587985,0.315727965890054,18.851945880374,2.83229936256098e-79,2.19930487140242e-77,"chr17",14301080,14349404,"+",NA,"HS3ST3B1"
"ENSG00000163082.10",2174.03035490325,6.37067223899686,0.338092693027983,18.8429752265293,3.35561895225057e-79,2.5944839238109e-77,"chr2",222424542,222562621,"+",NA,"SGPP2"
"ENSG00000254087.8",8573.44718932369,2.94893083976154,0.156539326274357,18.8382747642156,3.66725705760814e-79,2.82331777319703e-77,"chr8",55879834,56014169,"+",NA,"LYN"
"ENSG00000117091.10",1333.37095005659,2.99134154605799,0.158806630573603,18.8363768896386,3.80111733633817e-79,2.91392037506945e-77,"chr1",160678745,160711831,"-",NA,"CD48"
"ENSG00000151726.14",19467.8426336784,3.76231356117127,0.199888713735356,18.822040979024,4.9827704198473e-79,3.80358513193005e-77,"chr4",184755594,184826818,"-",NA,"ACSL1"
"ENSG00000143514.17",2426.94464253112,3.86013580288718,0.205425688278447,18.790910889659,8.96277041589877e-79,6.81284004398381e-77,"chr1",223779892,223845954,"-",NA,"TP53BP2"
"ENSG00000132510.10",462.578994107707,4.63404968054332,0.246628339002129,18.7896074688453,9.18562692515727e-79,6.95290206120623e-77,"chr17",7839903,7854796,"+",NA,"KDM6B"
"ENSG00000197122.11",4633.83674617987,2.41407191582363,0.128563095134813,18.7773319652285,1.15752175649458e-78,8.72500185910033e-77,"chr20",37344684,37406050,"+",NA,"SRC"
"ENSG00000265808.4",1367.49728682211,2.26566117843271,0.120698770845689,18.7712034062825,1.29909142537344e-78,9.75130501170937e-77,"chr1",120150897,120176520,"-",NA,"SEC22B"
"ENSG00000115484.15",1218.95544304158,1.84139341325615,0.0981067173119799,18.7692898479164,1.34673676440414e-78,1.00669970169048e-76,"chr2",61868084,61888671,"-",NA,"CCT4"
"ENSG00000178607.16",767.889454440805,3.26600149179967,0.174148536658427,18.7541138987896,1.79179056430128e-78,1.33384739735073e-76,"chr17",64039141,64130819,"-",NA,"ERN1"
"ENSG00000127666.9",1245.46844007975,3.84879776929234,0.205568253518983,18.7227244645386,3.23189787408447e-78,2.39599342393546e-76,"chr19",4815931,4831704,"-",NA,"TICAM1"
"ENSG00000103569.10",26294.7844556104,5.04322513085589,0.270083366021729,18.6728461109677,8.23453462033851e-78,6.07971890104091e-76,"chr15",58138168,58185911,"+",NA,"AQP9"
"ENSG00000069956.12",2358.80665710614,3.44561365222313,0.184846557196387,18.6403993911685,1.51108399116059e-77,1.11110931023502e-75,"chr15",51952105,52067375,"+",NA,"MAPK6"
"ENSG00000149269.10",684.287081414252,-3.70082877207788,0.19865498748646,-18.6294279288111,1.85496334793997e-77,1.35842132980238e-75,"chr11",77322016,77474635,"-",NA,"PAK1"
"ENSG00000168734.14",580.449694580412,3.66171733572745,0.196585660233576,18.6265739392015,1.95654741606764e-77,1.42701221459346e-75,"chr20",44531784,44624247,"+",NA,"PKIG"
"ENSG00000172216.6",1338.74696240317,2.24757571260856,0.121071561842695,18.564026749145,6.28150504112276e-77,4.56295618208978e-75,"chr20",50190829,50192668,"+",NA,"CEBPB"
"ENSG00000157654.19",822.716102117411,7.74049057659522,0.417162345511122,18.5551036901744,7.4164145834072e-77,5.36573127389883e-75,"chr9",109498324,110172512,"+",NA,"PALM2AKAP2"
"ENSG00000131979.19",1874.83291125096,6.42822063851107,0.346540593749654,18.5496901501673,8.20234426566733e-77,5.91060927783988e-75,"chr14",54842007,54902826,"-",NA,"GCH1"
"ENSG00000135823.14",520.434570699353,-3.13257736977645,0.168946552672883,-18.5418247381573,9.49449066324499e-77,6.81447208359994e-75,"chr1",180972711,181023121,"-",NA,"STX6"
"ENSG00000160326.14",3671.24965178738,3.54894025599407,0.191884719337589,18.4951687046549,2.25834254510393e-76,1.61444606944632e-74,"chr9",133471093,133479127,"-",NA,"SLC2A6"
"ENSG00000141298.19",454.32564665374,-3.40803639180041,0.184562134730698,-18.4655232600837,3.91213840473624e-76,2.78565902613927e-74,"chr17",29625937,29930276,"-",NA,"SSH2"
"ENSG00000085449.15",999.713421296802,2.24758865121071,0.12172229255057,18.4648892500685,3.95834256577504e-76,2.80746225678887e-74,"chr2",223855715,223945357,"-",NA,"WDFY1"
"ENSG00000198909.8",372.802506367032,-3.74506135921871,0.203617096897686,-18.3926665112043,1.50397768922327e-75,1.06251600279832e-73,"chr17",63622414,63696305,"+",NA,"MAP3K3"
"ENSG00000104885.18",1703.8178224531,3.97871921091656,0.21644165748836,18.3824096390989,1.81714498903696e-75,1.27874480380863e-73,"chr19",2163932,2232578,"+",NA,"DOT1L"
"ENSG00000152518.8",1208.63670269805,-5.51762151015506,0.300419809115203,-18.3663704680645,2.44206594502748e-75,1.71182171204942e-73,"chr2",43222401,43226606,"-",NA,"ZFP36L2"
"ENSG00000163221.9",1019.28493073257,1.86484998523377,0.101658370107358,18.3442837344763,3.66727855120438e-75,2.56069856976538e-73,"chr1",153373710,153375621,"-",NA,"S100A12"
"ENSG00000134602.16",605.701341356615,3.95419265262918,0.215570699320908,18.342904045335,3.76155741679255e-75,2.61638829588872e-73,"chrX",132023301,132075943,"+",NA,"STK26"
"ENSG00000127124.16",1166.43644151923,3.76745615662536,0.20542118814989,18.3401536645594,3.95677121051464e-75,2.74158589836235e-73,"chr1",41506364,42035925,"-",NA,"HIVEP3"
